like_id,user_id,post_id,post_author_id,created_at,period,same_cluster_as_author
l0022485,u0270,p002266,u0192,2026-02-09 00:50:06,before_policy,1
l0022486,u0329,p002266,u0192,2026-02-09 05:18:06,before_policy,1
l0022487,u0041,p002266,u0192,2026-02-09 00:26:06,before_policy,1
l0022488,u0035,p002266,u0192,2026-02-09 00:53:06,before_policy,1
l0022489,u0052,p002266,u0192,2026-02-09 01:48:06,before_policy,0
l0022490,u0231,p002266,u0192,2026-02-09 06:38:06,before_policy,1
l0022491,u0332,p002266,u0192,2026-02-09 06:42:06,before_policy,0
l0022492,u0235,p002267,u0013,2026-04-05 23:12:56,after_policy,1
l0022493,u0210,p002267,u0013,2026-04-05 18:19:56,after_policy,1
l0022494,u0321,p002267,u0013,2026-04-05 16:26:56,after_policy,1
l0022495,u0341,p002267,u0013,2026-04-05 19:11:56,after_policy,1
l0022496,u0265,p002267,u0013,2026-04-06 00:14:56,after_policy,1
l0022497,u0025,p002267,u0013,2026-04-06 00:36:56,after_policy,1
l0022498,u0180,p002267,u0013,2026-04-05 23:49:56,after_policy,1
l0022499,u0322,p002267,u0013,2026-04-05 23:52:56,after_policy,1
l0022500,u0226,p002267,u0013,2026-04-05 22:16:56,after_policy,1
l0022501,u0150,p002267,u0013,2026-04-06 00:10:56,after_policy,1
l0022502,u0022,p002267,u0013,2026-04-05 21:39:56,after_policy,1
l0022503,u0236,p002267,u0013,2026-04-05 19:05:56,after_policy,1
l0022504,u0093,p002267,u0013,2026-04-05 23:12:56,after_policy,1
l0022505,u0323,p002267,u0013,2026-04-05 20:49:56,after_policy,1
l0022506,u0252,p002268,u0250,2026-03-13 14:38:56,after_policy,1
l0022507,u0230,p002268,u0250,2026-03-13 21:54:56,after_policy,1
l0022508,u0237,p002268,u0250,2026-03-13 21:42:56,after_policy,1
l0022509,u0235,p002268,u0250,2026-03-13 20:18:56,after_policy,1
l0022510,u0056,p002268,u0250,2026-03-13 12:16:56,after_policy,1
l0022511,u0031,p002269,u0271,2026-01-18 09:38:46,before_policy,0
l0022512,u0032,p002269,u0271,2026-01-18 12:08:46,before_policy,0
l0022513,u0043,p002270,u0325,2026-03-23 05:43:16,after_policy,1
l0022514,u0151,p002270,u0325,2026-03-23 03:27:16,after_policy,1
l0022515,u0044,p002270,u0325,2026-03-23 04:20:16,after_policy,1
l0022516,u0051,p002270,u0325,2026-03-22 23:52:16,after_policy,1
l0022517,u0118,p002270,u0325,2026-03-23 01:49:16,after_policy,1
l0022518,u0073,p002270,u0325,2026-03-23 01:32:16,after_policy,1
l0022519,u0305,p002270,u0325,2026-03-23 09:10:16,after_policy,1
l0022520,u0113,p002270,u0325,2026-03-23 09:40:16,after_policy,1
l0022521,u0012,p002270,u0325,2026-03-22 23:36:16,after_policy,0
l0022522,u0096,p002270,u0325,2026-03-23 03:29:16,after_policy,0
l0022523,u0231,p002270,u0325,2026-03-23 00:39:16,after_policy,1
l0022524,u0095,p002270,u0325,2026-03-23 07:20:16,after_policy,0
l0022525,u0223,p002270,u0325,2026-03-23 05:05:16,after_policy,1
l0022526,u0168,p002270,u0325,2026-03-23 01:04:16,after_policy,1
l0022527,u0104,p002271,u0155,2026-01-14 19:32:11,before_policy,1
l0022528,u0132,p002272,u0045,2026-04-09 09:21:03,after_policy,1
l0022529,u0139,p002272,u0045,2026-04-09 09:35:03,after_policy,1
l0022530,u0163,p002272,u0045,2026-04-09 05:26:03,after_policy,1
l0022531,u0186,p002272,u0045,2026-04-09 07:11:03,after_policy,1
l0022532,u0127,p002272,u0045,2026-04-09 03:08:03,after_policy,1
l0022533,u0026,p002272,u0045,2026-04-09 09:33:03,after_policy,1
l0022534,u0185,p002273,u0042,2026-03-13 08:12:56,after_policy,1
l0022535,u0144,p002273,u0042,2026-03-13 00:13:56,after_policy,1
l0022536,u0346,p002273,u0042,2026-03-13 01:05:56,after_policy,1
l0022537,u0075,p002273,u0042,2026-03-13 07:35:56,after_policy,1
l0022538,u0229,p002273,u0042,2026-03-13 08:55:56,after_policy,1
l0022539,u0208,p002273,u0042,2026-03-13 04:51:56,after_policy,1
l0022540,u0242,p002273,u0042,2026-03-13 01:50:56,after_policy,1
l0022541,u0296,p002273,u0042,2026-03-12 23:21:56,after_policy,1
l0022542,u0157,p002273,u0042,2026-03-13 09:17:56,after_policy,0
l0022543,u0137,p002273,u0042,2026-03-13 01:15:56,after_policy,1
l0022544,u0115,p002273,u0042,2026-03-13 05:04:56,after_policy,1
l0022545,u0153,p002273,u0042,2026-03-13 10:04:56,after_policy,1
l0022546,u0168,p002273,u0042,2026-03-13 01:25:56,after_policy,1
l0022547,u0313,p002273,u0042,2026-03-13 05:02:56,after_policy,1
l0022548,u0009,p002273,u0042,2026-03-13 08:00:56,after_policy,1
l0022549,u0174,p002273,u0042,2026-03-13 03:55:56,after_policy,1
l0022550,u0312,p002273,u0042,2026-03-13 08:01:56,after_policy,0
l0022551,u0077,p002273,u0042,2026-03-13 00:23:56,after_policy,1
l0022552,u0126,p002273,u0042,2026-03-13 08:15:56,after_policy,1
l0022553,u0179,p002273,u0042,2026-03-13 07:53:56,after_policy,1
l0022554,u0243,p002273,u0042,2026-03-13 03:10:56,after_policy,1
l0022555,u0106,p002273,u0042,2026-03-13 03:48:56,after_policy,1
l0022556,u0247,p002273,u0042,2026-03-13 07:41:56,after_policy,1
l0022557,u0350,p002273,u0042,2026-03-13 01:12:56,after_policy,1
l0022558,u0193,p002273,u0042,2026-03-13 01:25:56,after_policy,1
l0022559,u0044,p002273,u0042,2026-03-13 07:38:56,after_policy,1
l0022560,u0175,p002273,u0042,2026-03-13 01:22:56,after_policy,1
l0022561,u0117,p002273,u0042,2026-03-12 22:33:56,after_policy,1
l0022562,u0057,p002273,u0042,2026-03-13 06:23:56,after_policy,1
l0022563,u0305,p002273,u0042,2026-03-13 03:09:56,after_policy,1
l0022564,u0265,p002273,u0042,2026-03-13 04:34:56,after_policy,0
l0022565,u0248,p002273,u0042,2026-03-13 07:08:56,after_policy,1
l0022566,u0161,p002274,u0060,2026-03-11 11:02:49,after_policy,1
l0022567,u0093,p002274,u0060,2026-03-11 14:44:49,after_policy,1
l0022568,u0230,p002274,u0060,2026-03-11 06:40:49,after_policy,1
l0022569,u0110,p002274,u0060,2026-03-11 13:00:49,after_policy,1
l0022570,u0095,p002274,u0060,2026-03-11 13:10:49,after_policy,1
l0022571,u0138,p002275,u0159,2026-02-15 22:17:26,before_policy,1
l0022572,u0347,p002275,u0159,2026-02-15 23:29:26,before_policy,1
l0022573,u0165,p002275,u0159,2026-02-16 08:44:26,before_policy,1
l0022574,u0158,p002275,u0159,2026-02-16 03:22:26,before_policy,1
l0022575,u0239,p002275,u0159,2026-02-16 07:48:26,before_policy,1
l0022576,u0286,p002275,u0159,2026-02-16 01:49:26,before_policy,0
l0022577,u0160,p002275,u0159,2026-02-15 22:12:26,before_policy,1
l0022578,u0356,p002275,u0159,2026-02-16 00:36:26,before_policy,0
l0022579,u0336,p002275,u0159,2026-02-16 09:35:26,before_policy,1
l0022580,u0005,p002275,u0159,2026-02-15 22:04:26,before_policy,1
l0022581,u0085,p002275,u0159,2026-02-16 07:46:26,before_policy,1
l0022582,u0221,p002275,u0159,2026-02-16 07:17:26,before_policy,1
l0022583,u0031,p002275,u0159,2026-02-16 08:00:26,before_policy,1
l0022584,u0184,p002276,u0059,2026-02-15 12:43:45,before_policy,0
l0022585,u0307,p002276,u0059,2026-02-15 13:09:45,before_policy,1
l0022586,u0145,p002276,u0059,2026-02-15 14:02:45,before_policy,0
l0022587,u0188,p002276,u0059,2026-02-15 12:45:45,before_policy,1
l0022588,u0028,p002276,u0059,2026-02-15 06:29:45,before_policy,1
l0022589,u0016,p002276,u0059,2026-02-15 09:32:45,before_policy,1
l0022590,u0235,p002276,u0059,2026-02-15 11:45:45,before_policy,1
l0022591,u0218,p002276,u0059,2026-02-15 13:07:45,before_policy,1
l0022592,u0048,p002276,u0059,2026-02-15 06:55:45,before_policy,1
l0022593,u0149,p002276,u0059,2026-02-15 11:54:45,before_policy,1
l0022594,u0116,p002276,u0059,2026-02-15 13:42:45,before_policy,1
l0022595,u0353,p002276,u0059,2026-02-15 06:25:45,before_policy,1
l0022596,u0294,p002277,u0148,2026-03-25 22:57:35,after_policy,0
l0022597,u0277,p002277,u0148,2026-03-25 21:17:35,after_policy,1
l0022598,u0316,p002277,u0148,2026-03-26 02:53:35,after_policy,1
l0022599,u0221,p002277,u0148,2026-03-25 22:58:35,after_policy,1
l0022600,u0233,p002277,u0148,2026-03-25 17:37:35,after_policy,1
l0022601,u0120,p002277,u0148,2026-03-25 23:50:35,after_policy,1
l0022602,u0308,p002277,u0148,2026-03-26 04:33:35,after_policy,1
l0022603,u0179,p002277,u0148,2026-03-25 20:31:35,after_policy,0
l0022604,u0006,p002277,u0148,2026-03-26 00:25:35,after_policy,1
l0022605,u0127,p002277,u0148,2026-03-25 17:51:35,after_policy,0
l0022606,u0128,p002277,u0148,2026-03-25 19:09:35,after_policy,0
l0022607,u0337,p002277,u0148,2026-03-26 00:15:35,after_policy,1
l0022608,u0064,p002277,u0148,2026-03-25 16:54:35,after_policy,1
l0022609,u0309,p002277,u0148,2026-03-25 19:01:35,after_policy,1
l0022610,u0046,p002278,u0103,2026-04-28 14:56:33,after_policy,1
l0022611,u0251,p002278,u0103,2026-04-28 09:16:33,after_policy,0
l0022612,u0304,p002278,u0103,2026-04-28 12:47:33,after_policy,1
l0022613,u0311,p002278,u0103,2026-04-28 08:34:33,after_policy,1
l0022614,u0266,p002278,u0103,2026-04-28 10:13:33,after_policy,1
l0022615,u0037,p002278,u0103,2026-04-28 12:17:33,after_policy,1
l0022616,u0170,p002278,u0103,2026-04-28 08:03:33,after_policy,1
l0022617,u0213,p002278,u0103,2026-04-28 11:46:33,after_policy,1
l0022618,u0120,p002278,u0103,2026-04-28 09:30:33,after_policy,0
l0022619,u0004,p002278,u0103,2026-04-28 16:50:33,after_policy,1
l0022620,u0197,p002278,u0103,2026-04-28 12:50:33,after_policy,1
l0022621,u0328,p002278,u0103,2026-04-28 12:15:33,after_policy,1
l0022622,u0359,p002278,u0103,2026-04-28 06:25:33,after_policy,1
l0022623,u0165,p002279,u0349,2026-01-30 15:34:55,before_policy,0
l0022624,u0031,p002280,u0278,2026-03-30 22:49:08,after_policy,1
l0022625,u0160,p002280,u0278,2026-03-30 18:18:08,after_policy,1
l0022626,u0301,p002280,u0278,2026-03-30 16:38:08,after_policy,1
l0022627,u0324,p002280,u0278,2026-03-31 02:48:08,after_policy,1
l0022628,u0064,p002280,u0278,2026-03-30 20:27:08,after_policy,1
l0022629,u0303,p002280,u0278,2026-03-30 16:57:08,after_policy,0
l0022630,u0017,p002280,u0278,2026-03-30 19:17:08,after_policy,1
l0022631,u0083,p002280,u0278,2026-03-30 21:15:08,after_policy,1
l0022632,u0354,p002280,u0278,2026-03-30 22:03:08,after_policy,1
l0022633,u0221,p002280,u0278,2026-03-31 03:01:08,after_policy,1
l0022634,u0036,p002280,u0278,2026-03-30 23:52:08,after_policy,1
l0022635,u0275,p002280,u0278,2026-03-30 17:09:08,after_policy,1
l0022636,u0277,p002280,u0278,2026-03-30 16:54:08,after_policy,1
l0022637,u0278,p002280,u0278,2026-03-30 17:52:08,after_policy,1
l0022638,u0085,p002280,u0278,2026-03-30 21:17:08,after_policy,1
l0022639,u0146,p002280,u0278,2026-03-31 01:50:08,after_policy,1
l0022640,u0177,p002280,u0278,2026-03-30 19:32:08,after_policy,0
l0022641,u0297,p002280,u0278,2026-03-30 20:32:08,after_policy,1
l0022642,u0034,p002280,u0278,2026-03-30 22:12:08,after_policy,1
l0022643,u0108,p002280,u0278,2026-03-30 17:34:08,after_policy,1
l0022644,u0337,p002280,u0278,2026-03-30 16:22:08,after_policy,1
l0022645,u0345,p002281,u0329,2026-04-01 18:42:17,after_policy,1
l0022646,u0246,p002281,u0329,2026-04-01 13:27:17,after_policy,1
l0022647,u0109,p002281,u0329,2026-04-01 16:21:17,after_policy,1
l0022648,u0243,p002281,u0329,2026-04-01 16:00:17,after_policy,1
l0022649,u0137,p002281,u0329,2026-04-01 18:38:17,after_policy,1
l0022650,u0077,p002281,u0329,2026-04-01 15:11:17,after_policy,1
l0022651,u0205,p002281,u0329,2026-04-01 20:03:17,after_policy,0
l0022652,u0257,p002281,u0329,2026-04-01 13:42:17,after_policy,1
l0022653,u0223,p002281,u0329,2026-04-01 19:33:17,after_policy,1
l0022654,u0164,p002282,u0126,2026-01-23 13:53:14,before_policy,1
l0022655,u0285,p002282,u0126,2026-01-23 06:44:14,before_policy,0
l0022656,u0106,p002282,u0126,2026-01-23 06:50:14,before_policy,1
l0022657,u0252,p002282,u0126,2026-01-23 15:57:14,before_policy,0
l0022658,u0326,p002282,u0126,2026-01-23 08:00:14,before_policy,1
l0022659,u0345,p002282,u0126,2026-01-23 15:26:14,before_policy,1
l0022660,u0208,p002282,u0126,2026-01-23 11:53:14,before_policy,1
l0022661,u0183,p002282,u0126,2026-01-23 14:30:14,before_policy,1
l0022662,u0055,p002282,u0126,2026-01-23 07:14:14,before_policy,1
l0022663,u0118,p002283,u0242,2026-01-26 18:16:44,before_policy,1
l0022664,u0219,p002283,u0242,2026-01-26 19:55:44,before_policy,1
l0022665,u0015,p002283,u0242,2026-01-26 20:24:44,before_policy,1
l0022666,u0133,p002283,u0242,2026-01-26 14:10:44,before_policy,0
l0022667,u0090,p002283,u0242,2026-01-26 18:25:44,before_policy,0
l0022668,u0069,p002283,u0242,2026-01-26 19:23:44,before_policy,0
l0022669,u0348,p002283,u0242,2026-01-26 18:46:44,before_policy,1
l0022670,u0260,p002283,u0242,2026-01-26 17:01:44,before_policy,0
l0022671,u0305,p002283,u0242,2026-01-26 16:52:44,before_policy,1
l0022672,u0296,p002283,u0242,2026-01-26 15:12:44,before_policy,1
l0022673,u0183,p002283,u0242,2026-01-26 14:52:44,before_policy,1
l0022674,u0130,p002283,u0242,2026-01-26 21:09:44,before_policy,1
l0022675,u0231,p002283,u0242,2026-01-26 12:58:44,before_policy,1
l0022676,u0282,p002283,u0242,2026-01-26 23:19:44,before_policy,1
l0022677,u0011,p002283,u0242,2026-01-26 14:14:44,before_policy,1
l0022678,u0080,p002283,u0242,2026-01-26 20:28:44,before_policy,1
l0022679,u0175,p002283,u0242,2026-01-26 17:22:44,before_policy,1
l0022680,u0077,p002283,u0242,2026-01-26 23:25:44,before_policy,1
l0022681,u0343,p002283,u0242,2026-01-26 15:39:44,before_policy,1
l0022682,u0190,p002283,u0242,2026-01-26 23:49:44,before_policy,1
l0022683,u0185,p002284,u0154,2026-03-09 22:55:39,after_policy,1
l0022684,u0145,p002284,u0154,2026-03-09 23:12:39,after_policy,1
l0022685,u0177,p002284,u0154,2026-03-09 21:52:39,after_policy,1
l0022686,u0351,p002284,u0154,2026-03-10 04:02:39,after_policy,1
l0022687,u0247,p002284,u0154,2026-03-10 07:55:39,after_policy,1
l0022688,u0217,p002284,u0154,2026-03-10 05:01:39,after_policy,0
l0022689,u0153,p002284,u0154,2026-03-10 00:38:39,after_policy,1
l0022690,u0015,p002284,u0154,2026-03-10 00:11:39,after_policy,1
l0022691,u0024,p002284,u0154,2026-03-09 23:36:39,after_policy,0
l0022692,u0068,p002284,u0154,2026-03-10 06:36:39,after_policy,0
l0022693,u0204,p002284,u0154,2026-03-10 09:00:39,after_policy,1
l0022694,u0329,p002284,u0154,2026-03-10 02:06:39,after_policy,1
l0022695,u0164,p002284,u0154,2026-03-10 06:42:39,after_policy,1
l0022696,u0348,p002284,u0154,2026-03-10 02:34:39,after_policy,1
l0022697,u0042,p002284,u0154,2026-03-10 05:14:39,after_policy,1
l0022698,u0069,p002284,u0154,2026-03-10 07:36:39,after_policy,0
l0022699,u0270,p002284,u0154,2026-03-10 06:17:39,after_policy,1
l0022700,u0238,p002284,u0154,2026-03-10 07:55:39,after_policy,1
l0022701,u0009,p002284,u0154,2026-03-10 03:28:39,after_policy,1
l0022702,u0051,p002284,u0154,2026-03-10 03:26:39,after_policy,1
l0022703,u0141,p002284,u0154,2026-03-10 07:47:39,after_policy,0
l0022704,u0196,p002284,u0154,2026-03-09 23:50:39,after_policy,1
l0022705,u0286,p002284,u0154,2026-03-09 23:46:39,after_policy,1
l0022706,u0269,p002285,u0250,2026-01-20 05:40:47,before_policy,1
l0022707,u0327,p002285,u0250,2026-01-19 22:51:47,before_policy,0
l0022708,u0225,p002285,u0250,2026-01-19 23:35:47,before_policy,1
l0022709,u0258,p002285,u0250,2026-01-20 04:10:47,before_policy,1
l0022710,u0171,p002285,u0250,2026-01-19 21:50:47,before_policy,1
l0022711,u0043,p002285,u0250,2026-01-19 21:27:47,before_policy,0
l0022712,u0184,p002285,u0250,2026-01-20 01:01:47,before_policy,0
l0022713,u0317,p002285,u0250,2026-01-20 03:56:47,before_policy,0
l0022714,u0234,p002285,u0250,2026-01-20 08:19:47,before_policy,0
l0022715,u0078,p002285,u0250,2026-01-20 02:24:47,before_policy,1
l0022716,u0039,p002285,u0250,2026-01-20 04:16:47,before_policy,0
l0022717,u0081,p002285,u0250,2026-01-20 06:14:47,before_policy,1
l0022718,u0270,p002285,u0250,2026-01-20 05:44:47,before_policy,0
l0022719,u0202,p002285,u0250,2026-01-20 07:16:47,before_policy,1
l0022720,u0357,p002286,u0321,2026-02-01 12:20:34,before_policy,0
l0022721,u0312,p002287,u0282,2026-01-21 19:50:08,before_policy,0
l0022722,u0185,p002287,u0282,2026-01-21 18:14:08,before_policy,1
l0022723,u0145,p002287,u0282,2026-01-21 17:06:08,before_policy,1
l0022724,u0244,p002287,u0282,2026-01-22 00:11:08,before_policy,0
l0022725,u0086,p002287,u0282,2026-01-21 13:03:08,before_policy,0
l0022726,u0327,p002287,u0282,2026-01-21 14:39:08,before_policy,0
l0022727,u0325,p002287,u0282,2026-01-21 13:33:08,before_policy,1
l0022728,u0256,p002287,u0282,2026-01-21 18:54:08,before_policy,1
l0022729,u0318,p002287,u0282,2026-01-21 23:17:08,before_policy,1
l0022730,u0346,p002287,u0282,2026-01-21 20:46:08,before_policy,1
l0022731,u0144,p002287,u0282,2026-01-21 19:10:08,before_policy,1
l0022732,u0213,p002288,u0177,2026-04-25 18:29:51,after_policy,0
l0022733,u0220,p002288,u0177,2026-04-25 21:20:51,after_policy,1
l0022734,u0333,p002288,u0177,2026-04-25 18:28:51,after_policy,1
l0022735,u0296,p002288,u0177,2026-04-26 05:11:51,after_policy,1
l0022736,u0130,p002288,u0177,2026-04-25 22:57:51,after_policy,1
l0022737,u0351,p002288,u0177,2026-04-26 01:11:51,after_policy,1
l0022738,u0011,p002288,u0177,2026-04-26 04:28:51,after_policy,1
l0022739,u0041,p002288,u0177,2026-04-26 02:17:51,after_policy,1
l0022740,u0114,p002288,u0177,2026-04-26 02:36:51,after_policy,0
l0022741,u0242,p002288,u0177,2026-04-25 18:28:51,after_policy,1
l0022742,u0282,p002288,u0177,2026-04-26 03:02:51,after_policy,1
l0022743,u0077,p002288,u0177,2026-04-25 20:00:51,after_policy,1
l0022744,u0238,p002288,u0177,2026-04-25 19:28:51,after_policy,1
l0022745,u0279,p002288,u0177,2026-04-26 03:56:51,after_policy,1
l0022746,u0203,p002288,u0177,2026-04-26 00:58:51,after_policy,1
l0022747,u0318,p002288,u0177,2026-04-25 22:03:51,after_policy,1
l0022748,u0313,p002288,u0177,2026-04-25 21:15:51,after_policy,1
l0022749,u0051,p002288,u0177,2026-04-26 03:45:51,after_policy,1
l0022750,u0257,p002288,u0177,2026-04-26 00:21:51,after_policy,1
l0022751,u0076,p002288,u0177,2026-04-26 02:24:51,after_policy,1
l0022752,u0043,p002288,u0177,2026-04-25 23:10:51,after_policy,1
l0022753,u0119,p002288,u0177,2026-04-25 22:18:51,after_policy,1
l0022754,u0134,p002288,u0177,2026-04-25 17:40:51,after_policy,1
l0022755,u0303,p002288,u0177,2026-04-26 04:29:51,after_policy,1
l0022756,u0219,p002288,u0177,2026-04-26 04:29:51,after_policy,1
l0022757,u0164,p002288,u0177,2026-04-25 19:26:51,after_policy,1
l0022758,u0231,p002288,u0177,2026-04-26 04:32:51,after_policy,1
l0022759,u0144,p002288,u0177,2026-04-26 02:12:51,after_policy,1
l0022760,u0080,p002288,u0177,2026-04-25 20:20:51,after_policy,1
l0022761,u0204,p002288,u0177,2026-04-25 19:27:51,after_policy,1
l0022762,u0217,p002289,u0294,2026-01-19 11:56:48,before_policy,1
l0022763,u0328,p002289,u0294,2026-01-19 14:14:48,before_policy,1
l0022764,u0181,p002289,u0294,2026-01-19 21:40:48,before_policy,1
l0022765,u0274,p002289,u0294,2026-01-19 14:55:48,before_policy,0
l0022766,u0145,p002289,u0294,2026-01-19 16:39:48,before_policy,0
l0022767,u0285,p002289,u0294,2026-01-19 18:46:48,before_policy,1
l0022768,u0270,p002289,u0294,2026-01-19 17:22:48,before_policy,0
l0022769,u0109,p002289,u0294,2026-01-19 14:42:48,before_policy,0
l0022770,u0298,p002289,u0294,2026-01-19 12:31:48,before_policy,1
l0022771,u0198,p002289,u0294,2026-01-19 14:17:48,before_policy,0
l0022772,u0294,p002289,u0294,2026-01-19 21:19:48,before_policy,1
l0022773,u0244,p002289,u0294,2026-01-19 23:03:48,before_policy,1
l0022774,u0015,p002290,u0055,2026-04-30 01:29:23,after_policy,1
l0022775,u0243,p002290,u0055,2026-04-29 21:01:23,after_policy,1
l0022776,u0282,p002290,u0055,2026-04-30 00:53:23,after_policy,1
l0022777,u0208,p002290,u0055,2026-04-29 23:09:23,after_policy,1
l0022778,u0242,p002290,u0055,2026-04-29 22:11:23,after_policy,1
l0022779,u0042,p002290,u0055,2026-04-29 17:46:23,after_policy,1
l0022780,u0145,p002290,u0055,2026-04-29 18:12:23,after_policy,1
l0022781,u0256,p002290,u0055,2026-04-29 18:46:23,after_policy,1
l0022782,u0031,p002290,u0055,2026-04-29 22:03:23,after_policy,0
l0022783,u0071,p002290,u0055,2026-04-30 00:38:23,after_policy,1
l0022784,u0337,p002291,u0104,2026-01-14 09:54:55,before_policy,1
l0022785,u0357,p002291,u0104,2026-01-14 13:40:55,before_policy,1
l0022786,u0104,p002291,u0104,2026-01-14 19:27:55,before_policy,1
l0022787,u0140,p002291,u0104,2026-01-14 13:26:55,before_policy,0
l0022788,u0005,p002291,u0104,2026-01-14 14:00:55,before_policy,1
l0022789,u0065,p002291,u0104,2026-01-14 10:05:55,before_policy,1
l0022790,u0266,p002291,u0104,2026-01-14 19:50:55,before_policy,0
l0022791,u0347,p002291,u0104,2026-01-14 17:46:55,before_policy,1
l0022792,u0001,p002291,u0104,2026-01-14 11:38:55,before_policy,1
l0022793,u0078,p002291,u0104,2026-01-14 19:56:55,before_policy,0
l0022794,u0072,p002292,u0145,2026-04-10 13:15:15,after_policy,0
l0022795,u0192,p002292,u0145,2026-04-10 17:34:15,after_policy,1
l0022796,u0305,p002292,u0145,2026-04-10 17:47:15,after_policy,1
l0022797,u0223,p002292,u0145,2026-04-10 17:53:15,after_policy,1
